article_id,article_title,source_pdf,page_number,page_index,line_index,line_id,text,final_block_index,final_block_role,role_hint,active_runtime_model,runtime_action,runtime_action_confidence,runtime_emission_argmax_action,runtime_emission_argmax_confidence,runtime_score_hide_noise,runtime_score_keep,runtime_score_marginalia,shadow_model,shadow_catboost_action,shadow_catboost_confidence,shadow_prob_hide_noise,shadow_prob_keep,shadow_prob_marginalia,runtime_shadow_disagreement,review_priority,top_feature_1_name,top_feature_1_value,top_feature_1_shap,top_feature_2_name,top_feature_2_value,top_feature_2_shap,top_feature_3_name,top_feature_3_value,top_feature_3_shap,pc1,pc2,pc3,y_bottom_ratio,font_ratio_page,font_ratio_doc,below_footnote_divider,page_has_footnote_divider,doc_note_marker
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,10,p0:l10,"regulatory subject, which may mean that this traditional approach is a",2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.975672385313,0.021642748835,0.975672385313,0.002684865852,false,normal,catboost_text,"regulatory subject, which may mean that this traditional approach is a",0.716416258713,font_size,10.979996,0.392596699173,uppercase_ratio,0.0,0.168668516254,2.8096316429,-1.381804340455,3.813177714152,0.68474233,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,11,p0:l11,"poor fit for the challenge at hand. Indeed, AI is poised to change the",2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.973718025323,0.023270445774,0.973718025323,0.003011528903,false,normal,catboost_text,"poor fit for the challenge at hand. Indeed, AI is poised to change the",0.724017823668,font_size,10.979996,0.392596699173,alpha_count,55.0,0.110739785943,2.72816155963,-1.206533534938,3.901171988947,0.6695907,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,12,p0:l12,"world: Everyone will feel its impact. And if that’s the case, everyone",2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.974031963433,0.023309481979,0.974031963433,0.002658554588,false,normal,catboost_text,"world: Everyone will feel its impact. And if that’s the case, everyone",0.718970881651,font_size,10.979996,0.392596699173,uppercase_ratio,0.03636364,0.1490329804,2.610587537382,-1.157225747506,4.031487267004,0.6544393,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,13,p0:l13,should have a part to play in its governance.,2,paragraph,,lm2-heuristic-fallback,keep,0.785597034589,keep,0.785597034589,0.0,1.5,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.933869470832,0.051848089975,0.933869470832,0.014282439194,false,medium,catboost_text,should have a part to play in its governance.,0.57880668646,font_size,10.980003,0.495060257729,alpha_count,36.0,-0.350695812909,-0.658737017598,-3.116619028968,2.585828607041,0.6392877,1.0000007,1.0000007,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,14,p0:l14,Conversations about the regulation of AI implicate deeply held val,3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.957420180416,0.038727945975,0.957420180416,0.003851873609,false,normal,catboost_text,Conversations about the regulation of AI implicate deeply held val,0.642653362273,font_size,10.979997,0.416393632836,alpha_count,57.0,0.131514056467,2.12175800874,-1.899693301049,4.121321540524,0.6241361,1.0000001,1.0000001,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,15,p0:l15,ues at issue in conversations about our collective commitment to certain,3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.959705120172,0.031511290554,0.959705120172,0.008783589274,false,normal,font_size,10.979996,0.462075516583,catboost_text,ues at issue in conversations about our collective commitment to certain,0.302586357726,uppercase_ratio,0.0,0.163940596283,2.55710545027,-1.216681727072,4.087371677058,0.6089845,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,16,p0:l16,"democratic values. Today, the debate about the relative benefits of",3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.96434412905,0.026870671478,0.96434412905,0.008785199471,false,normal,font_size,10.979997,0.462083966042,catboost_text,"democratic values. Today, the debate about the relative benefits of",0.307959673701,uppercase_ratio,0.01785714,0.167808184389,2.344802404135,-1.074524262739,3.918393677694,0.5938329,1.0000001,1.0000001,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,17,p0:l17,open- versus closed-source AI reveals that the same values that underlie,3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.961981128152,0.028411141258,0.961981128152,0.009607730591,false,normal,font_size,10.979996,0.462075516583,catboost_text,open- versus closed-source AI reveals that the same values that underlie,0.310178776865,uppercase_ratio,0.03333333,0.144305060429,2.362877602268,-0.880156278457,3.952919905974,0.5786814,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,18,p0:l18,"our democracy — values like accessibility, transparency, and participa",3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.932709173306,0.054055357813,0.932709173306,0.013235468881,false,normal,font_size,10.979996,0.481455867616,catboost_text,"our democracy — values like accessibility, transparency, and participa",0.22421379548,front_matter_zone,1.0,-0.158183358071,2.141585558337,-0.977162766847,4.050648657978,0.56352973,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,19,p0:l19,"tion — are desired in the AI context, too. This suggests that the way",3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.95428577808,0.034681129996,0.95428577808,0.011033091924,false,normal,font_size,10.979996,0.462075516583,catboost_text,"tion — are desired in the AI context, too. This suggests that the way",0.313610983555,page_index_norm,0.0,-0.118420768294,2.185038764224,-0.709177793242,4.037367476112,0.5483783,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,20,p0:l20,"we manage AI in the future should heed those values, not only by pro",3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.938688716177,0.047095586593,0.938688716177,0.014215697231,false,normal,font_size,10.979997,0.479758539603,catboost_text,"we manage AI in the future should heed those values, not only by pro",0.252174035233,front_matter_zone,1.0,-0.151722631477,2.142360711805,-0.609178533297,3.959632090443,0.5332267,1.0000001,1.0000001,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,21,p0:l21,moting particular types of innovation within the industry but also by,3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.958589642426,0.030227166002,0.958589642426,0.011183191572,false,normal,font_size,10.979996,0.466225660808,catboost_text,moting particular types of innovation within the industry but also by,0.325080316739,uppercase_ratio,0.0,0.164709928814,2.177708718402,-0.624729168074,3.850219809468,0.51807517,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,22,p0:l22,reimagining the way our regulatory institutions respond to innovation.,3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.937755500639,0.02946900247,0.937755500639,0.032775496891,false,normal,font_size,10.979996,0.537993280194,uppercase_ratio,0.0,0.155172929359,page_index_norm,0.0,-0.132707600837,1.804265771563,-0.582135235657,3.849717174791,0.5029236,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,23,p0:l23,"To put it plainly, as we build out a framework for AI governance, these",3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.940571298049,0.04239714704,0.940571298049,0.017031554911,false,normal,font_size,10.979996,0.462759982534,catboost_text,"To put it plainly, as we build out a framework for AI governance, these",0.307142086817,page_index_norm,0.0,-0.133650905587,2.028527923126,-0.348832504523,4.017036089749,0.48777202,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,24,p0:l24,"democratic values should be kept front of mind. Already, some com",3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.934895764024,0.045040219764,0.934895764024,0.020064016212,false,normal,font_size,10.979997,0.478141250704,catboost_text,"democratic values should be kept front of mind. Already, some com",0.240986014498,uppercase_ratio,0.01886792,0.158852714774,1.782953337844,-0.516348176373,4.035653201262,0.47262046,1.0000001,1.0000001,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,25,p0:l25,"mentators have suggested reimagining our social, political, and govern",3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.935241396876,0.042291786314,0.935241396876,0.02246681681,false,normal,font_size,10.979996,0.485259335544,catboost_text,"mentators have suggested reimagining our social, political, and govern",0.236228829243,uppercase_ratio,0.0,0.158852714774,1.775989442007,-0.442425023851,4.053209032611,0.4574689,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,26,p0:l26,ance institutions to better accommodate a vision of democracy in the AI,3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.949166676265,0.032251533749,0.949166676265,0.018581789986,false,normal,font_size,10.979996,0.467026420721,catboost_text,ance institutions to better accommodate a vision of democracy in the AI,0.332290620128,uppercase_ratio,0.03333333,0.136862073316,1.901922884386,-0.212015141605,3.915421708536,0.44231734,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,27,p0:l27,"era. This Chapter adds to that conversation, proposing a regulatory",3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.947151770546,0.033204379349,0.947151770546,0.019643850105,false,normal,font_size,10.979997,0.467010287785,catboost_text,"era. This Chapter adds to that conversation, proposing a regulatory",0.342183526915,uppercase_ratio,0.03571429,0.140729661422,1.679092023639,-0.313985342863,4.024531513918,0.42716584,1.0000001,1.0000001,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,28,p0:l28,framework for AI that aims to offer a seat at the table to all stakehold,3,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.933835221579,0.042430647135,0.933835221579,0.023734131286,false,normal,font_size,10.979996,0.485004564861,catboost_text,framework for AI that aims to offer a seat at the table to all stakehold,0.248648253489,uppercase_ratio,0.03448276,0.131482002709,1.773624421405,0.070663744293,3.992239382404,0.4120142,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,29,p0:l29,"ers — namely, co-governance.",3,paragraph,,lm2-heuristic-fallback,keep,0.785597034589,keep,0.785597034589,0.0,1.5,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.737923831137,0.129626322912,0.737923831137,0.132449845951,false,medium,font_size,10.98,0.553967468837,alpha_count,21.0,-0.411856323238,catboost_text,"ers — namely, co-governance.",0.214922756322,-3.699481683382,-3.98326903038,2.287450732522,0.3968627,1.0000004,1.0000004,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,30,p0:l30,"This method of regulation isn’t new. Increasingly, regulators have",4,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.933291717613,0.044148110908,0.933291717613,0.022560171479,false,normal,font_size,10.979997,0.452977834,catboost_text,"This method of regulation isn’t new. Increasingly, regulators have",0.326621499551,uppercase_ratio,0.03636364,0.141626029847,1.152168587371,-0.728230939363,4.404542856476,0.38171113,1.0000001,1.0000001,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,31,p0:l31,imagined more democratic forms of governance that give broader,4,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.926463662133,0.050045529905,0.926463662133,0.023490807961,false,normal,font_size,10.979998,0.490370993404,uppercase_ratio,0.0,0.165310979331,page_index_norm,0.0,-0.118616370487,1.436739833246,-0.362377635326,4.181651405711,0.36655954,1.0000001,1.0000001,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,32,p0:l32,swaths of stakeholders a more meaningful say in decisionmaking. These,4,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.926258687492,0.046765968314,0.926258687492,0.026975344194,false,normal,font_size,10.979996,0.497521513616,uppercase_ratio,0.01694915,0.165310979331,page_index_norm,0.0,-0.118616370487,1.457660762467,0.084574778167,4.014038302109,0.35140803,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,33,p0:l33,"innovations have eschewed the traditional top-down, centralized, one",4,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.907610066079,0.060097565104,0.907610066079,0.032292368817,false,normal,font_size,10.979997,0.516884796231,uppercase_ratio,0.0,0.15733373752,front_matter_zone,1.0,-0.122202915417,1.214993468652,0.030892393188,4.17859489228,0.33625644,1.0000001,1.0000001,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,34,p0:l34,"size-fits-all approach to governance in favor of more flexible, diffuse,",4,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.917501482175,0.045006710271,0.917501482175,0.037491807554,false,normal,font_size,10.979996,0.540060904958,uppercase_ratio,0.0,0.16411175717,page_index_norm,0.0,-0.118641054983,1.022200505515,0.323123465714,4.150950404343,0.32110488,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,35,p0:l35,and context-specific models. Investigating the purpose and spirit of,4,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.928470657269,0.044348109034,0.928470657269,0.027181233696,false,normal,font_size,10.979997,0.497391462168,uppercase_ratio,0.01724138,0.169178567437,page_index_norm,0.0,-0.118641054983,1.209217028835,0.225133975939,4.095837950675,0.30595335,1.0000001,1.0000001,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,36,p0:l36,these applications of co-governance offers a roadmap for thinking about,4,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.925572622761,0.046655807441,0.925572622761,0.027771569798,false,normal,font_size,10.979996,0.497573319954,uppercase_ratio,0.0,0.165310979331,page_index_norm,0.0,-0.119227027705,1.256584658597,0.407522104102,4.056728788325,0.2908018,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,37,p0:l37,"the governance of AI, too. And transplanting co-governance from these",4,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.908143823523,0.057459435805,0.908143823523,0.034396740671,false,normal,font_size,10.979996,0.491302997385,page_index_norm,0.0,-0.120170332456,line_index_norm,0.30833333333333335,-0.119668516862,1.064068995919,0.406598509187,4.189747460008,0.27565017,1.0,1.0,false,false,0
011,CHAPTER THREE CO-GOVERNANCE AND THE FUTURE OF AI REGULATION,../originals/011-co-governance.pdf,1,0,38,p0:l38,contexts to the world of AI isn’t as farfetched an idea as it may seem at,4,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.919900253754,0.051521085232,0.919900253754,0.028578661014,false,normal,font_size,10.979996,0.491371106158,uppercase_ratio,0.03508772,0.141807855371,line_index_norm,0.31666666666666665,-0.119943715523,1.275472495094,0.912753151757,4.118372473511,0.26049864,1.0,1.0,false,false,0
