article_id,article_title,source_pdf,page_number,page_index,line_index,line_id,text,final_block_index,final_block_role,role_hint,active_runtime_model,runtime_action,runtime_action_confidence,runtime_emission_argmax_action,runtime_emission_argmax_confidence,runtime_score_hide_noise,runtime_score_keep,runtime_score_marginalia,shadow_model,shadow_catboost_action,shadow_catboost_confidence,shadow_prob_hide_noise,shadow_prob_keep,shadow_prob_marginalia,runtime_shadow_disagreement,review_priority,top_feature_1_name,top_feature_1_value,top_feature_1_shap,top_feature_2_name,top_feature_2_value,top_feature_2_shap,top_feature_3_name,top_feature_3_value,top_feature_3_shap,pc1,pc2,pc3,y_bottom_ratio,font_ratio_page,font_ratio_doc,below_footnote_divider,page_has_footnote_divider,doc_note_marker
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,10,p0:l10,they have missed both evidence that advances their case and arguments against it.,2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.976233430321,0.015805743476,0.976233430321,0.007960826203,false,normal,catboost_text,they have missed both evidence that advances their case and arguments against it.,0.577496920734,font_size,11.865853,0.446885660688,uppercase_ratio,0.0,0.150961086059,2.715263839508,-0.976274591178,3.828829520687,0.5288333,0.9888211,1.0001396,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,11,p0:l11,"The advent of AI introduces the possibility that lawyers’ productivity will improve,",2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.98358229332,0.012026559285,0.98358229332,0.004391147395,false,normal,catboost_text,"The advent of AI introduces the possibility that lawyers’ productivity will improve,",0.836210887475,font_size,12.0,0.437012726743,uppercase_ratio,0.04225352,0.130485180842,2.709134257671,-0.957119157749,3.908048132797,0.51140904,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,12,p0:l12,reducing legal costs and ameliorating concerns about access to justice. The legal,2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.984597321987,0.012342975983,0.984597321987,0.003059702031,false,normal,catboost_text,reducing legal costs and ameliorating concerns about access to justice. The legal,0.884244982685,font_size,12.0,0.397742773058,uppercase_ratio,0.01449275,0.163198580436,2.899158127202,-0.983050784906,3.905631005608,0.49398485,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,13,p0:l13,system can best prepare by more explicitly recognizing how procedure and doctrine,2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.985303494426,0.011345435319,0.985303494426,0.003351070255,false,normal,catboost_text,system can best prepare by more explicitly recognizing how procedure and doctrine,0.876537045101,font_size,12.0,0.39898726287,uppercase_ratio,0.0,0.163198580436,2.877277505808,-0.893161819158,3.857292825677,0.47656062,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,14,p0:l14,"depend on cost, thus smoothing the path for a possible productivity revolution",2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.985921485964,0.011192797151,0.985921485964,0.002885716885,false,normal,catboost_text,"depend on cost, thus smoothing the path for a possible productivity revolution",0.89149545583,font_size,12.0,0.421028435733,uppercase_ratio,0.0,0.163198580436,2.736934215145,-0.875098580657,3.909711902311,0.4591364,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,15,p0:l15,"rather than relying entirely on the political system to respond. For example, courts",2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.975697235781,0.014582394782,0.975697235781,0.009720369438,false,normal,catboost_text,"rather than relying entirely on the political system to respond. For example, courts",0.529202363877,font_size,12.0,0.46609250036,uppercase_ratio,0.01428571,0.165452535442,2.728249342799,-0.661877143071,4.0070899075,0.4417121,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,16,p0:l16,could explicitly incorporate a cost-benefit framework that already is implicit in,2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.975681702847,0.014589542797,0.975681702847,0.009728754356,false,normal,catboost_text,could explicitly incorporate a cost-benefit framework that already is implicit in,0.525096877591,font_size,12.0,0.467822458862,uppercase_ratio,0.0,0.161584947336,2.631541217764,-0.717845761964,3.941042207526,0.4242879,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,17,p0:l17,"much summary judgment case law, potentially enabling more cases to be tried to",2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.97559802812,0.014887605035,0.97559802812,0.009514366845,false,normal,catboost_text,"much summary judgment case law, potentially enabling more cases to be tried to",0.530009519954,font_size,12.0,0.467822458862,uppercase_ratio,0.0,0.161584947336,2.558420391095,-0.600648436249,3.943147382377,0.40686366,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,18,p0:l18,"verdict if legal services become cheaper. Similarly, greater honesty that the",2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.975727429527,0.013349853921,0.975727429527,0.010922716553,false,normal,catboost_text,"verdict if legal services become cheaper. Similarly, greater honesty that the",0.54884160884,font_size,11.858974,0.467822458862,uppercase_ratio,0.01538462,0.165452535442,2.319687330818,-0.593658605164,4.017832227255,0.3894394,0.9882479,0.99955976,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,19,p0:l19,criminal justice system ratchets up penalties to encourage plea-bargaining might,2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.933923830436,keep,0.933923830436,0.0,2.8499999999999996,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.973949554683,0.015876684691,0.973949554683,0.010173760626,false,normal,catboost_text,criminal justice system ratchets up penalties to encourage plea-bargaining might,0.519933390593,font_size,12.0,0.467822458862,uppercase_ratio,0.0,0.161584947336,2.407056740779,-0.553168493134,3.964671506515,0.37201518,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,20,p0:l20,help avoid an outcome in which cost efficiencies allow prosecutors to exact longer,2,paragraph,paragraph,lm2-heuristic-fallback,keep,0.890765739762,keep,0.890765739762,0.0,2.3,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.969834642375,0.018202148247,0.969834642375,0.011963209378,false,normal,catboost_text,help avoid an outcome in which cost efficiencies allow prosecutors to exact longer,0.527704883468,font_size,12.0,0.467822458862,uppercase_ratio,0.0,0.162622516749,2.451448515634,-0.299050563702,3.936654098665,0.35459095,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,21,p0:l21,prison sentences than legislatures intended.,2,paragraph,,lm2-heuristic-fallback,keep,0.785597034589,keep,0.785597034589,0.0,1.5,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),keep,0.83484918948,0.10424667468,0.83484918948,0.06090413584,false,medium,font_size,12.0,0.544884722029,alpha_count,39.0,-0.200991051401,page_index_norm,0.0,-0.147719811047,-1.90471006806,-3.003778789043,2.392537632331,0.33716673,1.0,1.0114464,false,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,22,p0:l22,"* Associate Dean and Oppenheim Professor of Law, George Washington University. For helpful",3,marginalia,marginalia,lm2-heuristic-fallback,marginalia,0.974520232632,marginalia,0.974520232632,0.0,-0.25,4.22,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),marginalia,0.723002347248,0.101257399255,0.175740253497,0.723002347248,false,normal,catboost_text,"* Associate Dean and Oppenheim Professor of Law, George Washington University. For helpful",1.257679548893,font_size,9.861547,-0.671745878912,doc_font_body_z,-1.79674113,0.192372272998,0.07723500399,1.007278858287,4.349298287824,0.19341227,0.8217955,0.83120215,true,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,23,p0:l23,"comments, I thank participants in a workshop at George Washington University Law School, as",3,marginalia,marginalia,lm2-heuristic-fallback,marginalia,0.979141187637,marginalia,0.979141187637,0.0,-0.8,4.22,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),marginalia,0.548733952694,0.086312126863,0.364953920443,0.548733952694,false,normal,catboost_text,"comments, I thank participants in a workshop at George Washington University Law School, as",0.927446862041,font_size,9.960008,-0.588789435737,doc_font_body_z,-1.711182,0.187869695574,0.508720943877,1.873013868884,4.238750845705,0.1787112,0.83000064,0.83950114,true,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,24,p0:l24,"well as John Duffy, David Fontana, David Simon, Daniel Schwarcz, Alicia Solow-Niederman, and",3,marginalia,marginalia,lm2-heuristic-fallback,marginalia,0.979141187637,marginalia,0.979141187637,0.0,-0.8,4.22,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),marginalia,0.595495366293,0.127125229685,0.277379404022,0.595495366293,false,normal,catboost_text,"well as John Duffy, David Fontana, David Simon, Daniel Schwarcz, Alicia Solow-Niederman, and",0.976276137886,font_size,9.960008,-0.656301611496,doc_font_body_z,-1.711182,0.192372272998,0.248502799735,1.833761050281,4.459516142172,0.16431198,0.83000064,0.83950114,true,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,25,p0:l25,"Jessica Steinberg. I am grateful to Harrison Clanton, Bradley Neal, and Jennifer Price-Smith for",3,marginalia,marginalia,lm2-heuristic-fallback,marginalia,0.979141187637,marginalia,0.979141187637,0.0,-0.8,4.22,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),marginalia,0.458908474454,0.276289702529,0.264801823017,0.458908474454,false,normal,catboost_text,"Jessica Steinberg. I am grateful to Harrison Clanton, Bradley Neal, and Jennifer Price-Smith for",0.903404628273,font_size,9.867638,-0.66767103375,doc_font_body_z,-1.79674113,0.198899129071,0.305493685903,2.103495271875,4.400814773128,0.14976181,0.8223031,0.8317155,true,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,26,p0:l26,research assistance. All errors are mine.,3,marginalia,marginalia,lm2-heuristic-fallback,marginalia,0.979141187637,marginalia,0.979141187637,0.0,-0.8,4.22,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),marginalia,0.528529327762,0.252282210119,0.219188462119,0.528529327762,false,normal,catboost_text,research assistance. All errors are mine.,1.340570853959,font_size,9.959999,-0.650581467944,doc_font_body_z,-1.711182,0.182736910734,-4.911316318849,-1.332393192992,2.306885185425,0.13521168,0.8299999,0.8395004,true,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,1,0,27,p0:l27,Electronic copy available at: https://ssrn.com/abstract=4543803,3,marginalia,noise,lm2-heuristic-fallback,marginalia,0.838742671589,marginalia,0.838742671589,1.8,-0.25,3.5700000000000003,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.731963907837,0.731963907837,0.16830141448,0.099734677683,true,medium,catboost_text,Electronic copy available at: https://ssrn.com/abstract=4543803,0.432346226893,doc_repeated_edge_text,1.0,0.312128475023,font_size,10.0,0.253182512184,-3.875309445838,-5.65649669221,5.165916752048,0.009962122,0.8333333,0.842872,true,true,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,0,p1:l0,COSTLY JUSTICE 2,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.562524171215,hide_noise,0.562524171215,1.8,1.5,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.97865371606,0.97865371606,0.01990890546,0.00143737848,false,high,catboost_text,COSTLY JUSTICE 2,1.267836333904,alpha_count,13.0,0.573473310347,uppercase_ratio,1.0,0.457430450136,-1.793286016861,-16.612668520662,3.098047131919,0.9183789,1.0107738,1.0114464,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,1,p1:l1,Contents,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.253269130096,keep,0.72375481279,0.9,1.95,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.85308103977,0.85308103977,0.140944573868,0.005974386361,false,high,catboost_text,Contents,0.88900454365,alpha_count,8.0,0.715826265849,uppercase_ratio,0.125,0.40503545652,-1.536205376991,-8.845673063232,-0.678848231382,0.84151775,1.1826053,1.1833923,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,2,p1:l2,I. JUSTICE AND THE COST DISEASE .................................................................10,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.852940312117,0.852940312117,0.141338137243,0.00572155064,false,high,catboost_text,I. JUSTICE AND THE COST DISEASE .................................................................10,1.275903858316,alpha_count,25.0,0.754584983783,uppercase_ratio,1.0,0.500165233225,-0.062435071685,-4.914854064754,11.868296016474,0.8059545,0.93845403,0.93907857,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,3,p1:l3,A. The Cost Disease Model .......................................................................10,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.880402292461,0.880402292461,0.114180981819,0.005416725721,false,high,catboost_text,A. The Cost Disease Model .......................................................................10,1.321886040931,alpha_count,20.0,0.731169230067,uppercase_ratio,0.25,0.420437969886,0.396199133716,-4.655543673037,22.59859642335,0.7885303,0.9920557,0.9927159,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,4,p1:l4,B. The Case for Stagnation........................................................................13,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.89793582094,0.89793582094,0.096769402703,0.005294776357,false,high,catboost_text,B. The Case for Stagnation........................................................................13,1.320312604882,alpha_count,21.0,0.709391815623,uppercase_ratio,0.19047619,0.418421292843,0.256182152103,-5.232637627198,25.987984002974,0.7711061,1.0015084,1.0021749,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,5,p1:l5,1. Cost Statistics..................................................................................14,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.977488489566,0.977488489566,0.017558701263,0.00495280917,false,high,catboost_text,1. Cost Statistics..................................................................................14,1.696904139389,alpha_count,14.0,0.667214683385,uppercase_ratio,0.14285714,0.331653437353,-1.714829933489,-6.170452121101,29.717042711714,0.7536818,1.0016899,1.0023565,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,6,p1:l6,2. Caseload Statistics ..........................................................................19,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.971487314049,0.971487314049,0.021796398455,0.006716287497,false,high,catboost_text,2. Caseload Statistics ..........................................................................19,1.620004754634,alpha_count,18.0,0.667214683385,uppercase_ratio,0.11111111,0.317117737767,-1.808800666949,-6.375314653593,32.473512298009,0.7362576,0.9920557,0.9927159,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,7,p1:l7,3. Trial Rate Statistics.........................................................................22,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.952208723001,0.952208723001,0.038601819339,0.00918945766,false,high,catboost_text,3. Trial Rate Statistics.........................................................................22,1.242541814783,alpha_count,19.0,0.661436243125,uppercase_ratio,0.15789474,0.352877524823,-1.79640413419,-6.364643731793,32.431212322306,0.7188333,1.0014148,1.0020812,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,8,p1:l8,C. The Case Against Stagnation................................................................28,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.843885733451,0.843885733451,0.14931382189,0.006800444659,false,high,catboost_text,C. The Case Against Stagnation................................................................28,0.95294473395,alpha_count,25.0,0.645980928334,uppercase_ratio,0.2,0.418421292843,-0.336260388229,-6.144278437916,32.962343433669,0.7014091,1.0011222,1.0017885,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,9,p1:l9,1. Existing Legal Technology.............................................................28,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.95752314449,0.95752314449,0.033769881622,0.008706973888,false,high,catboost_text,1. Existing Legal Technology.............................................................28,1.253586862225,alpha_count,23.0,0.658167779815,uppercase_ratio,0.13043478,0.352877524823,-1.755790671133,-6.273288677968,31.945159209892,0.68398494,1.000592,1.0012578,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,10,p1:l10,2. Precedent as Productivity................................................................31,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.923201375926,0.923201375926,0.065119444006,0.011679180067,false,high,catboost_text,2. Precedent as Productivity................................................................31,1.221682280016,alpha_count,23.0,0.656135999896,front_matter_zone,1.0,0.16000238005,-1.809591431414,-6.139882916408,32.060634362751,0.66656053,1.0009168,1.001583,false,false,0
037,The Cost of Justice at the Dawn of AI,../originals/037-cost-of-justice-ai.pdf,2,1,11,p1:l11,3. Settlement as Productivity ..............................................................33,,hidden,noise,lm2-heuristic-fallback,hide_noise,0.430865742346,keep,0.553242564352,1.8,2.05,-1.5,lm2-catboost-augmented-epoch51lv-relabels-tc.cbm (shadow only),hide_noise,0.908805657698,0.908805657698,0.077358483996,0.013835858307,false,high,catboost_text,3. Settlement as Productivity ..............................................................33,1.191505906471,alpha_count,24.0,0.656135999896,front_matter_zone,1.0,0.16000238005,-1.200346666681,-5.614753224237,31.929191748931,0.6491364,0.9910601,0.99171966,false,false,0
